22,2.562126667,3.368936667
27,2.925183333,3.269683333
25,2.734443333,3.255636667
28,3.21851,3.048946667
23,2.248123333,3.308413333
33,3.623583333,3.27285
30,3.207266667,3.263466667
23,2.353856667,3.275403333
29,3.20513,3.325493333
29,2.929366667,3.218003333
28,2.659456667,3.290203333
17,2.53032,3.28545
29,2.928213333,3.216296667
18,2.133303333,3.247553333
28,3.37431,3.26571
32,3.429756667,3.080523333
26,3.244206667,3.254606667
33,3.191856667,3.185463333
27,3.045136667,3.21308
29,2.92419,3.337166667
34,3.77229,3.149176667
23,2.654486667,3.284933333
25,2.32005,3.38275
24,2.744603333,3.303823333
28,3.108783333,3.299966667
30,3.093386667,3.15225
38,3.96198,3.276606667
30,3.332396667,3.1381
24,2.506706667,3.293183333
18,1.97747,3.36677
29,2.70049,3.284843333
24,3.005226667,3.300776667
26,2.40411,3.380123333
33,3.17341,3.193746667
23,2.912866667,3.3313
33,3.091303333,3.33131
23,1.97541,3.316046667
30,3.65747,3.3634
34,3.539553333,3.29377
34,3.31194,3.40445
33,3.41543,3.270936667
30,3.143603333,3.27789
31,2.575556667,3.507793333
24,2.703623333,3.23022
27,2.857503333,3.229426667
30,3.455433333,3.284266667
26,2.70779,3.27337
29,3.06364,3.348413333
36,3.86362,3.202973333
34,2.86668,3.3538
22,2.867813333,3.18125
30,2.764093333,3.368613333
25,2.9621,3.231036667
24,2.395866667,3.253063333
26,2.549886667,3.450976667
24,2.64725,3.227373333
32,3.175513333,3.276483333
25,2.605213333,3.353683333
32,3.34158,3.29125
27,2.43095,3.301376667
31,3.027753333,3.402336667
19,1.890213333,3.52092
27,2.795956667,3.192586667
26,2.953913333,3.30368
28,2.709906667,3.302786667
31,3.8195,3.084173333
34,3.092253333,3.132553333
24,2.66977,3.2621
26,2.977403333,3.138303333
28,3.128303333,3.3382
30,3.082143333,3.359676667
37,3.320063333,3.426273333
26,2.540476667,3.215663333
21,2.51799,3.321293333
26,2.460603333,3.357003333
29,2.78764,3.452203333
29,3.179546667,3.251686667
22,2.276983333,3.29669
26,3.00619,3.426163333
25,2.627626667,3.236226667
26,2.179593333,3.3419
20,2.07895,3.36557
22,2.548873333,3.1825
27,2.493423333,3.419533333
24,2.618493333,3.331616667
34,3.45955,3.2854
32,3.006286667,3.362433333
19,1.961013333,3.43746
26,2.378413333,3.39895
22,2.14667,3.420753333
31,3.35393,3.195246667
22,3.028673333,3.09625
32,3.133406667,3.34599
23,2.206166667,3.361553333
27,2.689246667,3.282933333
21,2.53441,3.317126667
31,2.98883,3.335143333
26,3.373456667,3.14913
30,2.891413333,3.41366
34,3.369286667,3.3853624
35,3.624633333,3.215013333
25,2.771323333,3.289173333
34,3.857423333,3.181176667
32,3.123096667,3.27424
35,3.347676667,3.181606667
33,3.439966667,3.226223333
27,3.384666667,3.223393333
37,3.709733333,3.360353333
30,3.42364,3.174543333
29,2.943666667,3.17646
28,3.41542,3.205446667
35,3.049203333,3.368763333
27,3.048153333,3.246136667
22,2.436023333,3.314923333
26,2.44923,3.425633333
26,2.730386667,3.169493333
25,2.927206667,3.213993333
33,3.85948,3.097833333
33,3.376396667,3.304653333
29,3.156906667,3.103096667
24,2.8217,3.166013333
27,2.989863333,3.205526667
35,3.971306667,3.187783333
35,3.473943333,3.361963333
29,3.41642,3.087286667
29,3.095436667,3.25056
27,2.678053333,3.38977
31,3.62564,3.226663333
31,3.43392,3.21436
31,3.119066667,3.273676667
33,3.77646,3.18952
31,3.113923333,3.35295
36,3.34666,3.348983333
21,2.391836667,3.37535
31,3.464573333,3.33844
28,2.68924,3.35882
28,2.888243333,3.309266667
34,3.46769,3.316816667
45,5.150716667,3.033883333
30,2.618576667,3.342843333
27,3.144676667,3.1693
32,4.13334,3.13245
35,3.73024,3.20644
40,3.708763333,3.32754
24,2.307723333,3.485116667
32,3.706663333,3.207956667
29,3.039026667,3.225556667
34,3.762043333,3.151956667
29,3.495393333,3.17699
30,3.360023333,3.2456
36,3.824673333,3.281016667
28,2.892373333,3.169256667
33,3.59283,3.21239
35,3.24517,3.170916667
26,2.674976667,3.460873333
37,3.81131,3.26986
31,3.92309,3.131986667
34,3.95794,3.05785
38,3.275986667,3.273973333
21,2.015303333,3.3723
27,3.054456667,3.318676667
33,3.791803333,3.147113333
29,3.119076667,3.250056667
31,3.14979,3.204533333
30,3.00724,3.42051
30,3.22062,3.258026667
29,2.657426667,3.3094
19,2.15897,3.156946667
25,3.087163333,3.35757
34,2.80931,3.30679
25,3.061636667,3.222946667
34,3.831816667,3.21024
39,4.150786667,3.084223333
27,2.501603333,3.32863
24,3.310813333,3.182093333
29,3.208253333,3.249083333
36,3.572313333,3.242083333
36,3.96617,3.23541
35,3.84414,3.277293333
28,3.27496,3.098853333
34,3.714776667,3.14505
33,3.66056,3.101786667
33,3.25852,3.28476
