34,2.92103,4.203383333
30,2.497443333,4.23688
38,2.84107,4.187403333
28,2.422586667,4.218416667
38,3.126093333,4.203463333
30,1.9528,4.222403333
34,2.955933333,4.22314
25,1.78766,4.227766667
45,3.496316667,4.176706667
34,2.650326667,4.216946667
30,2.447223333,4.177933333
42,3.346726667,4.162216667
32,2.618493333,4.25896
34,2.7087,4.19346
22,1.45427,4.247193333
29,2.643246667,4.22661
35,2.313816667,4.21746
34,3.19387,4.19552
32,2.114883333,4.217636667
26,2.005076667,4.241416667
30,2.491453333,4.22801
33,2.558,4.21102
37,2.779546667,4.256286667
32,2.59294,4.229716667
33,2.61753,4.232516667
35,2.70677,4.203656667
34,2.808246667,4.204996667
38,2.95481,4.203056667
36,2.635963333,4.2356
38,3.16102,4.17081
37,3.086223333,4.214456667
33,2.262593333,4.214266667
31,2.571283333,4.208083333
38,3.19899,4.21699
42,3.07399,4.178423333
28,2.16624,4.23755
29,2.257506667,4.224026667
28,2.181566667,4.212133333
41,3.411376667,4.223463333
38,3.032866667,4.196853333
37,2.762133333,4.235523333
36,2.856533333,4.204033333
36,2.731316667,4.245533333
31,2.34469,4.173206667
27,2.30663,4.215786667
34,2.431833333,4.22263
32,2.810323333,4.20975
34,2.554,4.173133333
33,2.49436,4.211466667
38,3.04108,4.22437
37,3.150866667,4.215586667
31,2.2554,4.209866667
40,2.938526667,4.21805
24,2.121003333,4.2112
42,3.291353333,4.22059
30,2.123026667,4.212096667
26,2.218473333,4.218993333
33,2.343666667,4.23915
23,1.826626667,4.242623333
26,2.168223333,4.193363333
33,2.603203333,4.251943333
32,2.471813333,4.13412
30,2.76624,4.177316667
30,2.213423333,4.202786667
35,2.84205,4.170766667
39,2.86882,4.206186667
31,2.519023333,4.165253333
29,2.36608,4.27267
30,2.182643333,4.221633333
32,2.509823333,4.222316667
31,2.330346667,4.163516667
28,2.285163333,4.21978
31,2.331223333,4.234773333
25,2.252306667,4.248766667
36,2.683156667,4.19701
34,2.648313333,4.22478
30,2.175386667,4.2061
31,2.76209,4.211863333
35,2.596956667,4.209033333
28,2.07486,4.27036
30,2.475976667,4.279183333
34,2.84621,4.17041
26,1.619413333,4.188583333
28,2.48004,4.25225
30,2.404113333,4.227126667
48,3.637953333,4.225273333
31,2.39085,4.196213333
36,2.862613333,4.16569
33,2.703636667,4.230826667
34,2.545743333,4.201103333
30,2.334436667,4.229833333
34,2.596866667,4.229343333
32,2.753953333,4.18442
41,3.192896667,4.175003333
47,3.574396667,4.20612
34,2.694396667,4.2094
38,3.070823333,4.20501
32,2.37751,4.213376667
19,1.756873333,4.20137
41,3.352886667,4.170743333
30,2.764163333,4.191613333
40,3.229726667,4.193573333
37,2.679003333,4.181086667
36,3.028743333,4.21108
28,2.00408,4.230326667
38,3.328256667,4.165793333
37,2.839123333,4.203606667
37,3.05027,4.206416667
41,2.885166667,4.21595
30,2.623583333,4.223173333
29,2.03377,4.2297
36,2.91191,4.212873333
36,2.871936667,4.19608
34,2.541626667,4.247813333
42,3.498536667,4.136193333
39,3.035896667,4.172283333
36,2.639026667,4.226823333
34,2.90674,4.189643333
40,3.251356667,4.174596667
40,2.97549,4.204166667
37,2.769263333,4.210086667
31,2.75795,4.25922
40,2.92108,4.240746667
32,2.50466,4.204683333
37,2.758046667,4.24022
39,2.915873333,4.143263333
27,2.406223333,4.199643333
24,1.925143333,4.232243333
34,2.76113,4.222186667
40,3.180556667,4.164113333
33,2.48936,4.207593333
41,3.41854,4.199293333
39,2.735393333,4.186663333
36,3.195973333,4.174396667
40,3.01442,4.198333333
39,2.9765,4.195816667
38,3.034946667,4.23274
37,2.783686667,4.221
32,2.8226,4.165883333
38,2.724123333,4.21737
30,2.812333333,4.189103333
47,3.39084,4.19931
39,2.918003333,4.220146667
33,2.68106,4.19298
34,2.682073333,4.240103333
44,3.55489,4.18586
37,2.609203333,4.20275
31,2.527156667,4.2321
33,2.723156667,4.164743333
43,3.36113,4.21971
30,2.42985,4.243006667
36,3.019493333,4.200736667
50,4.00921,4.116976667
44,3.36002,4.170353333
45,3.58469,4.203316667
44,3.41647,4.215173333
31,2.35388,4.240946667
