24,2.50984,3.756483333
34,2.882033333,3.807553333
33,2.69443,3.794916667
38,3.741573333,3.790026667
37,2.9632,3.77889
21,1.617403333,3.854903333
25,2.45337,3.81137
23,2.054476667,3.808713333
28,2.314983333,3.768903333
27,2.23794,3.864036667
28,2.457436667,3.826673333
28,2.364166667,3.761943333
26,2.3098,3.803653333
33,2.864583333,3.814446667
28,2.412373333,3.821696667
33,3.05756,3.791773333
43,3.490316667,3.812043333
27,2.251356667,3.853126667
29,2.501566667,3.80768
20,1.858426667,3.786833333
30,2.725223333,3.837996667
27,2.366246667,3.820663333
31,2.790856667,3.813913333
38,3.184686667,3.77429
28,2.6278,3.749333333
32,2.429713333,3.801066667
29,2.736406667,3.79516
38,3.12,3.825056667
28,2.49228,3.825966667
29,2.46877,3.736456667
26,2.4585,3.818326667
36,3.21131,3.788603333
27,2.155943333,3.8573
32,2.838066667,3.804586667
28,2.335433333,3.819473333
26,2.393853333,3.823663333
25,2.151816667,3.81251
36,3.181543333,3.795023333
25,2.277926667,3.778503333
28,2.205093333,3.809906667
29,2.369323333,3.878323333
33,2.924053333,3.76667
30,2.77032,3.819796667
24,2.201033333,3.81369
29,2.353833333,3.81305
27,2.383586667,3.83478
27,2.31801,3.785196667
28,2.400003333,3.83041
29,2.96,3.776286667
38,3.34158,3.66429
30,2.283206667,3.825116667
32,3.20609,3.827816667
39,3.052356667,3.778146667
35,2.7375,3.825273333
32,2.997003333,3.83016
33,3.303673333,3.80094
39,3.118063333,3.807786667
35,2.862593333,3.815366667
25,2.240043333,3.793203333
26,1.96093,3.739323333
21,2.165153333,3.796653333
31,2.774416667,3.765663333
33,2.670826667,3.81872
33,2.899576667,3.79826
33,2.79483,3.829693333
24,2.242166667,3.823163333
32,2.65239,3.8448
32,2.950826667,3.824853333
37,3.03376,3.814003333
30,2.678966667,3.80211
34,3.1201,3.784806667
38,3.45546,3.74546
44,3.559066667,3.775836667
30,2.717996667,3.80271
34,2.818516667,3.821933333
22,1.999016667,3.803653333
28,2.402126667,3.829763333
30,2.453316667,3.784616667
21,1.926066667,3.845466667
20,1.708613333,3.83779
29,2.46257,3.83248
28,2.467776667,3.81612
24,2.033853333,3.817263333
29,2.390793333,3.853533333
22,2.067633333,3.822753333
24,2.173326667,3.843926667
37,3.076986667,3.822123333
21,2.078956667,3.839163333
38,3.286226667,3.829403333
29,2.433873333,3.82811
39,3.399933333,3.807696667
25,2.050253333,3.806246667
31,2.550903333,3.79369
26,2.514783333,3.80579
36,2.77135,3.839003333
24,2.33133,3.82245
24,2.09133,3.594443333
36,3.14163,3.78993
33,2.753896667,3.78506
27,2.47494,3.833583333
25,2.54055,3.876976667
28,2.481056667,3.80474
24,2.155926667,3.758726667
36,2.9847,3.82524
37,3.81129,3.773586667
48,3.79998,3.78301
41,3.783563333,3.80806
42,3.541596667,3.77617
43,3.65844,3.817156667
25,2.210173333,3.801996667
28,2.273853333,3.78852
44,3.580563333,3.82697
28,2.71595,3.768246667
34,3.10469,3.811256667
35,2.669713333,3.84374
25,2.384506667,3.803996667
31,2.57645,3.799603333
26,2.26054,3.76169
32,3.04519,3.799153333
34,2.75604,3.821386667
30,2.68008,3.798373333
41,3.617466667,3.799746667
35,3.035996667,3.752656667
35,2.88422,3.809396667
18,1.633903333,3.86069
36,3.225726667,3.802953333
26,2.559946667,3.75392
46,3.80411,3.758313333
42,3.67085,3.741586667
24,2.181516667,3.842493333
36,2.798946667,3.828146667
34,3.052353333,3.77531
26,2.38366,3.81742
29,2.366133333,3.810663333
33,3.106733333,3.75841
27,2.28304,3.84494
33,2.9334,3.81936
32,2.409296667,3.854276667
30,2.726196667,3.787666667
26,2.418526667,3.83832
39,3.19388,3.827356667
32,2.777593333,3.770053333
33,2.995973333,3.76345
30,2.72831,3.847783333
32,2.714933333,3.82465
35,3.163223333,3.80903
37,2.84614,3.85197
30,2.659523333,3.79026
23,2.27799,3.83485
48,4.438943333,3.78569
49,4.034923333,3.80437
42,3.608246667,3.785153333
42,3.532373333,3.784446667
38,3.351843333,3.79898
25,2.25749,3.81974
39,3.12317,3.811526667
20,2.051283333,3.80857
42,3.59074,3.755776667
33,2.695456667,3.84877
35,2.977506667,3.810596667
40,3.524036667,3.746876667
29,2.464646667,3.836923333
32,2.831906667,3.85524
40,3.789723333,3.752476667
32,2.552926667,3.75608
25,2.07385,3.824103333
24,2.131336667,3.77902
37,3.18876,3.785653333
27,2.493433333,3.81738
27,2.150766667,3.86204
35,3.03278,3.809286667
33,3.08928,3.790513333
27,2.271846667,3.854113333
28,2.419516667,3.825186667
27,2.326236667,3.84015
45,3.96408,3.76566
28,2.68724,3.814976667
30,2.580516667,3.83608
30,2.524113333,3.820956667
39,3.253356667,3.788736667
32,2.77439,3.792756667
37,2.923116667,3.800866667
26,2.327153333,3.787756667
24,2.333366667,3.838583333
31,2.716963333,3.83379
