47.0,5.253610000000009
57.0,4.753253333333331
52.0,4.995416666666656
64.0,5.635086666666699
57.0,5.3117800000000015
55.0,5.557790000000005
57.0,6.723553333333317
56.0,7.160903333333337
59.0,6.3408966666666995
50.0,4.520313333333338
57.0,5.100433333333325
62.0,5.330096666666666
53.0,4.893400000000003
53.0,4.8941700000000035
61.0,5.3599500000000315
50.0,5.354050000000004
63.0,5.572403333333337
57.0,5.340080000000022
58.0,5.341573333333359
59.0,5.612893333333363
61.0,5.706393333333344
54.0,5.225093333333345
59.0,5.476443333333358
55.0,5.145546666666691
54.0,5.059699999999987
51.0,5.077483333333339
59.0,5.2918999999999965
52.0,5.129473333333323
58.0,5.078069999999996
56.0,5.823740000000004
