53.0,5.6276533333333205
81.0,6.53946666666667
68.0,6.0398399999999794
74.0,5.882686666666688
72.0,6.308006666666656
78.0,6.63847999999999
79.0,6.705259999999971
72.0,6.121899999999988
76.0,6.587969999999968
79.0,6.462923333333331
78.0,6.624699999999984
77.0,6.451423333333358
71.0,6.03524333333335
80.0,7.20223666666667
73.0,6.223763333333318
72.0,6.158680000000029
71.0,7.596893333333355
73.0,6.276753333333342
69.0,6.164843333333335
72.0,7.883513333333349
75.0,6.318933333333309
76.0,6.770923333333334
74.0,6.293633333333337
77.0,6.218483333333368
71.0,6.092766666666699
78.0,6.467659999999995
68.0,6.4437566666666575
77.0,6.7877999999999785
74.0,7.4535000000000124
86.0,7.087249999999991
76.0,6.5816466666666775
