57.0,5.828813333333331
75.0,7.060589999999998
80.0,6.586706666666665
71.0,6.2194899999999995
68.0,5.554823333333334
79.0,6.741646666666665
65.0,6.481119999999999
70.0,6.187670000000001
82.0,6.993906666666665
66.0,6.035896666666666
79.0,6.861553333333333
76.0,6.744693333333332
79.0,8.444059999999993
80.0,6.996983333333331
70.0,7.192873333333326
74.0,6.755989999999998
70.0,6.6903299999999986
65.0,8.560986666666675
86.0,8.81231
72.0,6.28512
78.0,6.414363333333333
73.0,6.444136666666666
77.0,6.842159999999999
76.0,6.530336666666665
76.0,6.821659999999997
76.0,6.871766666666669
73.0,7.139506666666659
75.0,6.673846666666667
81.0,6.796966666666665
76.0,6.940593333333331
